score	clip	text spoken	heard
1.00	math-lkg-wet-dry-s01.mp3	This cloth has just been washed. Water is dripping from it. It is wet.	This cloth has just been washed. Water is dripping from it. It is wet.
1.00	math-lkg-wet-dry-s02.mp3	This cloth has dried in the sun. It is dry.	This cloth has dried in the sun. It is dry.
1.00	math-lkg-wet-dry-s03.mp3	This tub has water in it. It is wet inside.	This tub has water in it. It is wet inside.
1.00	math-lkg-wet-dry-s04.mp3	This tub has no water. It is dry.	This tub has no water. It is dry.
1.00	math-lkg-wet-dry-s05.mp3	It is raining. In the rain, everything gets wet.	It is raining. In the rain, everything gets wet.
1.00	math-lkg-wet-dry-s06.mp3	The sun is out. In the sun, things dry.	The sun is out. In the sun, things dry.
1.00	math-nur-big-small-s01.mp3	This one is big.	This one is big.
1.00	math-nur-big-small-s02.mp3	And this one is small.	And this one is small.
1.00	math-nur-big-small-s03.mp3	This one is big too.	This one is big too.
1.00	math-nur-big-small-s04.mp3	And this one is small.	And this one is small.
1.00	math-nur-count-1-20-s03.mp3	Now say, three.	Now say three.
1.00	math-nur-count-1-20-s05.mp3	Now say, five.	Now say, five.
1.00	math-nur-count-1-20-s09.mp3	Now say, nine.	Now say, nine.
1.00	math-nur-count-1-20-s11.mp3	Now say, eleven.	Now say, 11.
1.00	math-nur-count-1-20-s12.mp3	Now say, twelve.	Now say, 12.
1.00	math-nur-count-1-20-s13.mp3	Now say, thirteen.	Now say, 13.
1.00	math-nur-count-1-20-s14.mp3	Now say, fourteen.	Now say, 14.
1.00	math-nur-count-1-20-s16.mp3	Now say, sixteen.	Now say, 16.
1.00	math-nur-count-1-20-s17.mp3	Now say, seventeen.	Now say, 17.
1.00	math-nur-count-1-20-s18.mp3	Now say, eighteen.	Now say, 18.
1.00	math-nur-count-1-20-s19.mp3	Now say, nineteen.	Now say 19
1.00	math-nur-count-1-20-s20.mp3	Now say, twenty.	Now say 20.
1.00	math-nur-count-21-50-s01.mp3	Now let us count from twenty-one to fifty.	Now let us count from 21 to 50.
1.00	math-nur-count-21-50-s02.mp3	twenty one to twenty five.	21 to 25
1.00	math-nur-count-21-50-s03.mp3	twenty one.	21
1.00	math-nur-count-21-50-s04.mp3	twenty two.	22
1.00	math-nur-count-21-50-s05.mp3	twenty three.	23
1.00	math-nur-count-21-50-s06.mp3	twenty four.	24.
1.00	math-nur-count-21-50-s07.mp3	twenty five.	25.
1.00	math-nur-count-21-50-s08.mp3	twenty six to thirty.	26 to 30
1.00	math-nur-count-21-50-s09.mp3	twenty six.	26
1.00	math-nur-count-21-50-s10.mp3	twenty seven.	27
1.00	math-nur-count-21-50-s11.mp3	twenty eight.	28
1.00	math-nur-count-21-50-s12.mp3	twenty nine.	29
1.00	math-nur-count-21-50-s13.mp3	Now say, thirty.	Now say 30.
1.00	math-nur-count-21-50-s14.mp3	thirty one to thirty five.	31 to 35
1.00	math-nur-count-21-50-s15.mp3	thirty one.	31
1.00	math-nur-count-21-50-s16.mp3	thirty two.	32
1.00	math-nur-count-21-50-s17.mp3	thirty three.	33
1.00	math-nur-count-21-50-s18.mp3	thirty four.	34
1.00	math-nur-count-21-50-s19.mp3	thirty five.	35
1.00	math-nur-count-21-50-s20.mp3	thirty six to forty.	36 to 40
1.00	math-nur-count-21-50-s21.mp3	thirty six.	36
1.00	math-nur-count-21-50-s22.mp3	thirty seven.	37
1.00	math-nur-count-21-50-s24.mp3	thirty nine.	39
1.00	math-nur-count-21-50-s25.mp3	Now say, forty.	Now say 40.
1.00	math-nur-count-21-50-s26.mp3	forty one to forty five.	41 to 45
1.00	math-nur-count-21-50-s27.mp3	forty one.	41
1.00	math-nur-count-21-50-s28.mp3	forty two.	42
1.00	math-nur-count-21-50-s29.mp3	forty three.	43
1.00	math-nur-count-21-50-s30.mp3	forty four.	44.
1.00	math-nur-count-21-50-s31.mp3	forty five.	45
1.00	math-nur-count-21-50-s32.mp3	forty six to fifty.	46 to 50
1.00	math-nur-count-21-50-s33.mp3	forty six.	46
1.00	math-nur-count-21-50-s34.mp3	forty seven.	47
1.00	math-nur-count-21-50-s35.mp3	forty eight.	48
1.00	math-nur-count-21-50-s36.mp3	forty nine.	49
1.00	math-nur-count-51-100-s01.mp3	Now let us count from fifty-one to one hundred.	Now let us count from 51 to 100.
1.00	math-nur-count-51-100-s02.mp3	fifty one to fifty five.	51 to 55
1.00	math-nur-count-51-100-s03.mp3	fifty one.	51
1.00	math-nur-count-51-100-s04.mp3	fifty two.	52
1.00	math-nur-count-51-100-s05.mp3	fifty three.	53
1.00	math-nur-count-51-100-s07.mp3	fifty five.	55
1.00	math-nur-count-51-100-s08.mp3	fifty six to sixty.	56 to 60
1.00	math-nur-count-51-100-s09.mp3	fifty six.	56
1.00	math-nur-count-51-100-s10.mp3	fifty seven.	57
1.00	math-nur-count-51-100-s11.mp3	fifty eight.	58
1.00	math-nur-count-51-100-s12.mp3	fifty nine.	59
1.00	math-nur-count-51-100-s13.mp3	Now say, sixty.	Now say 60.
1.00	math-nur-count-51-100-s22.mp3	sixty seven.	67
1.00	math-nur-count-51-100-s25.mp3	Now say, seventy.	Now say 70.
1.00	math-nur-count-51-100-s26.mp3	seventy one to seventy five.	71 to 75
1.00	math-nur-count-51-100-s27.mp3	seventy one.	71
1.00	math-nur-count-51-100-s28.mp3	seventy two.	72
1.00	math-nur-count-51-100-s29.mp3	seventy three.	73
1.00	math-nur-count-51-100-s30.mp3	seventy four.	74
1.00	math-nur-count-51-100-s31.mp3	seventy five.	75
1.00	math-nur-count-51-100-s32.mp3	seventy six to eighty.	76 to 80
1.00	math-nur-count-51-100-s33.mp3	seventy six.	Seventy-Six
1.00	math-nur-count-51-100-s34.mp3	seventy seven.	77
1.00	math-nur-count-51-100-s36.mp3	seventy nine.	79
1.00	math-nur-count-51-100-s37.mp3	Now say, eighty.	Now say, 80.
1.00	math-nur-count-51-100-s38.mp3	eighty one to eighty five.	81 to 85
1.00	math-nur-count-51-100-s39.mp3	eighty one.	81
1.00	math-nur-count-51-100-s40.mp3	eighty two.	82
1.00	math-nur-count-51-100-s41.mp3	eighty three.	83
1.00	math-nur-count-51-100-s42.mp3	eighty four.	84
1.00	math-nur-count-51-100-s43.mp3	eighty five.	85
1.00	math-nur-count-51-100-s45.mp3	eighty six.	86
1.00	math-nur-count-51-100-s46.mp3	eighty seven.	87
1.00	math-nur-count-51-100-s47.mp3	eighty eight.	88
1.00	math-nur-count-51-100-s49.mp3	Now say, ninety.	Now say 90.
1.00	math-nur-count-51-100-s51.mp3	ninety one.	Ninety one
1.00	math-nur-count-51-100-s52.mp3	ninety two.	92
1.00	math-nur-count-51-100-s53.mp3	ninety three.	93
1.00	math-nur-count-51-100-s54.mp3	ninety four.	94
1.00	math-nur-count-51-100-s55.mp3	ninety five.	95
1.00	math-nur-count-51-100-s56.mp3	ninety six to one hundred.	96 to 100
1.00	math-nur-count-51-100-s58.mp3	ninety seven.	97
1.00	math-nur-count-51-100-s59.mp3	ninety eight.	98
1.00	math-nur-count-51-100-s60.mp3	ninety nine.	99
1.00	math-nur-count-51-100-s61.mp3	one hundred.	100
1.00	math-nur-in-out-s01.mp3	This apple is in the pot.	This apple is in the pot.
1.00	math-nur-light-heavy-s02.mp3	The stone is heavy, its side has gone down.	The stone is heavy, its side has gone down.
1.00	math-nur-light-heavy-s03.mp3	The cotton is light, its side has gone up.	The cotton is light, its side has gone up.
1.00	math-nur-light-heavy-s04.mp3	These two balls weigh the same, so the balance stays level.	These two balls weigh the same, so the balance stays level.
1.00	math-nur-long-round-s01.mp3	Which thing is round? Touch it.	Which thing is round? Touch it!
1.00	math-nur-long-round-s02.mp3	Which thing is long? Touch it.	Which thing is long? Touch it!
1.00	math-nur-long-short-s01.mp3	This stick is long.	This stick is long
1.00	math-nur-long-short-s02.mp3	And this one is short.	And this one is short.
1.00	math-nur-long-short-s03.mp3	Of these two, the green one is longer.	Of these two, the green one is longer.
1.00	math-nur-near-far-s01.mp3	This tree is near.	This tree is near
1.00	math-nur-near-far-s02.mp3	The same tree, but this one is far away, so it looks small.	The same tree, but this one is far away, so it looks small.
1.00	math-nur-near-far-s03.mp3	This ball is near.	This ball is near.
1.00	math-nur-one-many-s01.mp3	Here there is one.	Here there is one.
1.00	math-nur-one-many-s02.mp3	And here there are many.	And here there are many.
1.00	math-nur-one-many-s03.mp3	One, and many.	One and many
1.00	math-nur-taller-shorter-s01.mp3	This tree is tall.	This tree is tall.
1.00	math-nur-taller-shorter-s02.mp3	And this tree is short.	And this tree is short.
1.00	math-nur-taller-shorter-s03.mp3	Now look at these. Which one is taller?	Now look at these. Which one is taller?
1.00	math-nur-taller-shorter-s04.mp3	This one is taller. This one is shorter.	This one is taller. This one is shorter.
1.00	math-nur-thick-thin-s01.mp3	This one is thick.	This one is thick.
1.00	math-nur-thick-thin-s02.mp3	And this one is thin. They are just as long as each other.	And this one is thin. They are just as long as each other.
1.00	math-nur-up-down-s01.mp3	The red ball is up, on top of the cupboard.	The red ball is up on top of the cupboard.
1.00	math-nur-up-down-s02.mp3	The blue ball is down, on the floor.	The blue ball is down on the floor.
1.00	math-nur-up-down-s03.mp3	Look up, the fan is up. Look down, the mats are down.	Look up, the fan is up. Look down, the mats are down.
1.00	math-nur-wide-narrow-s01.mp3	This road is wide. A bus could drive along it.	This road is wide. A bus could drive along it.
1.00	math-nur-wide-narrow-s02.mp3	This path is narrow. Only one person can walk along it.	This path is narrow. Only one person can walk along it.
1.00	math-ukg-add-double-s02.mp3	ten plus five is fifteen.	10 plus 5 is 15.
1.00	math-ukg-add-double-s03.mp3	twelve plus six. Have a think.	12 plus 6. Have a think.
1.00	math-ukg-add-double-s04.mp3	twelve plus six is eighteen.	12 plus 6 is 18.
1.00	math-ukg-add-double-s05.mp3	twenty plus fifteen. Have a think.	20 plus 15. Have a think.
1.00	math-ukg-add-double-s06.mp3	twenty plus fifteen is thirty five.	20 plus 15 is 35.
1.00	math-ukg-add-single-s01.mp3	Count these first, two.	Count these first two
1.00	math-ukg-add-single-s02.mp3	Now count these, three.	Now count these three.
1.00	math-ukg-add-single-s03.mp3	two and three together make five.	2 and 3 together make 5.
1.00	math-ukg-add-single-s04.mp3	Count these first, four.	Count these first four
1.00	math-ukg-add-single-s06.mp3	four and one together make five.	4 and 1 together make 5.
1.00	math-ukg-add-single-s07.mp3	Count these first, three.	Count these first three.
1.00	math-ukg-add-single-s08.mp3	Now count these, four.	Now count these four
1.00	math-ukg-add-single-s09.mp3	three and four together make seven.	3 and 4 together make 7.
1.00	math-ukg-compare-numbers-s01.mp3	Look at seven and three.	Look at 7 and 3.
1.00	math-ukg-compare-numbers-s02.mp3	seven is greater than three.	7 is greater than 3.
1.00	math-ukg-compare-numbers-s03.mp3	Look at two and eight.	Look at 2 and 8.
1.00	math-ukg-compare-numbers-s04.mp3	two is less than eight.	2 is less than 8.
1.00	math-ukg-compare-numbers-s05.mp3	Look at five and five.	Look at 5 and 5.
1.00	math-ukg-divide-single-s01.mp3	Here are six.	Here are six
1.00	math-ukg-divide-single-s02.mp3	Share them into two equal groups.	Share them into two equal groups.
1.00	math-ukg-divide-single-s03.mp3	Share them into two equal groups.	Share them into two equal groups.
1.00	math-ukg-divide-single-s04.mp3	six divided by two is three.	6 divided by 2 is 3.
1.00	math-ukg-divide-single-s06.mp3	Share them into three equal groups.	Share them into three equal groups.
1.00	math-ukg-divide-single-s07.mp3	Share them into three equal groups.	Share them into three equal groups.
1.00	math-ukg-divide-single-s08.mp3	Share them into three equal groups.	Share them into three equal groups.
1.00	math-ukg-divide-single-s09.mp3	twelve divided by three is four.	12 divided by 3 is 4.
1.00	math-ukg-multiply-single-s01.mp3	one row of three.	One row of three
1.00	math-ukg-multiply-single-s03.mp3	two times three is six.	2 times 3 is 6
1.00	math-ukg-multiply-single-s04.mp3	one row of four.	One row of four
1.00	math-ukg-multiply-single-s06.mp3	three row of four.	Three row of four
1.00	math-ukg-multiply-single-s07.mp3	three times four is twelve.	3 times 4 is 12.
1.00	math-ukg-sub-double-s02.mp3	fifteen minus five is ten.	15 minus 5 is 10.
1.00	math-ukg-sub-double-s05.mp3	thirty minus ten. Have a think.	30 Minus 10. Have a think.
1.00	math-ukg-sub-single-s01.mp3	Count these first, five.	Count these first five.
1.00	math-ukg-sub-single-s02.mp3	Take two away.	Take two away.
1.00	math-ukg-sub-single-s04.mp3	Count these first, four.	Count these first four
1.00	math-ukg-sub-single-s06.mp3	four take away three leaves one.	4 take away 3 leaves 1
1.00	math-ukg-sub-single-s07.mp3	Count these first, five.	Count these first five.
1.00	math-ukg-sub-single-s08.mp3	Take one away.	Take one away
1.00	our_classroom_s1.mp3	Now we are inside. This is our classroom.	Now we are inside. This is our classroom.
1.00	our_classroom_s2.mp3	Your friends are sitting on the mats. Sit down with them.	Your friends are sitting on the mats. Sit down with them.
1.00	our_classroom_s4.mp3	This is the blackboard. Teacher writes on it.	This is the blackboard. Teacher writes on it.
1.00	our_classroom_s5.mp3	Look at the windows. The light comes in from there.	Look at the windows. The light comes in from there.
1.00	physics_lab_s1.mp3	This is the physics lab. Here we find out how things move.	This is the physics lab. Here we find out how things move.
1.00	physics_lab_s2.mp3	That little ball on a string is a pendulum. It swings to and fro.	That little ball on a string is a pendulum. It swings to and fro.
1.00	playground_s1.mp3	We are behind the school now. This is our playground.	We are behind the school now. This is our playground.
1.00	playground_s2.mp3	Can you see the swing? It goes forward and back.	Can you see the swing? It goes forward and back.
1.00	playground_s3.mp3	That yellow one is the slide. We climb up and come down.	That yellow one is the slide. We climb up and come down.
1.00	playground_s4.mp3	The sand pit is for digging. Now let us go back inside.	The sand pit is for digging. Now let us go back inside.
1.00	school_hall_s1.mp3	We are inside the school now. This is the hallway.	We are inside the school now. This is the hallway.
1.00	school_hall_s2.mp3	There are doors on both sides. Each one goes to a different room.	There are doors on both sides. Each one goes to a different room.
1.00	school_hall_s3.mp3	Walk to a door to go inside that room.	Walk to a door to go inside that room.
1.00	school_kitchen_s1.mp3	This is the kitchen. Our hot meal is cooked here.	This is the kitchen. Our hot meal is cooked here.
1.00	school_kitchen_s2.mp3	Look at the big table. The food is kept ready on it.	Look at the big table. The food is kept ready on it.
1.00	school_kitchen_s3.mp3	Water is kept in the pot. We drink it after our meal.	Water is kept in the pot. We drink it after our meal.
1.00	school_office_s2.mp3	Your name is written in that register every morning.	Your name is written in that register every morning.
1.00	school_tour_s2.mp3	Can you find where our food is cooked?	Can you find where our food is cooked?
1.00	solar_system_s1.mp3	We are floating in space. The Sun is in front of you, now turn and look all around.	We are floating in space. The sun is in front of you. Now turn and look all around.
1.00	solar_system_s10.mp3	Neptune is furthest away, and the coldest of all.	Neptune is furthest away and the coldest of all.
1.00	solar_system_s11.mp3	Look all around you. Eight planets are going round our Sun, and we are inside it.	Look all around you. Eight planets are going round our sun and we are inside it.
1.00	solar_system_s2.mp3	Now come closer. This is the Sun. It gives us light and heat.	Now come closer. This is the sun. It gives us light and heat.
1.00	solar_system_s4.mp3	Venus is covered in thick clouds. It is the hottest planet.	Venus is covered in thick clouds. It is the hottest planet.
1.00	solar_system_s5.mp3	This is our Earth. The blue is water and the white is cloud.	This is our earth. The blue is water, and the white is cloud.
1.00	solar_system_s7.mp3	Jupiter is the biggest. Those stripes are storms.	Jupiter is the biggest. Those stripes are storms.
1.00	solar_system_s8.mp3	Saturn has rings made of ice and rock.	Saturn has rings made of ice and rock.
